time,x,y,z
4252.0,487214.4259722381,-1160514.5084352333,-6750250.400589561
4254.0,481545.03313231294,-1146662.2711420492,-6753027.439561901
4256.0,475873.2817150897,-1132804.4169474863,-6755771.3087747125
4258.0,470199.19951426674,-1118941.0137618615,-6758481.994977753
4260.0,464522.81433446077,-1105072.1295214873,-6761159.4850820545
4262.0,458844.1539910752,-1091197.8321883497,-6763803.766159985
4264.0,453163.2463101687,-1077318.1897497883,-6766414.825445299
4266.0,447480.11912832345,-1063433.2702181726,-6768992.650333198
4268.0,441794.80029251357,-1049543.1416305813,-6771537.228380382
4270.0,436107.3176599734,-1035647.8720484807,-6774048.547305106
4272.0,430417.6990980657,-1021747.5295574017,-6776526.59498723
4274.0,424725.97248415014,-1007842.1822666188,-6778971.359468278
4276.0,419032.16570545104,-993931.8983088274,-6781382.828951478
4278.0,413336.30665892584,-980016.7458398218,-6783760.991801829
4280.0,407638.4232511332,-966096.7930381725,-6786105.83654614
4282.0,401938.5433981009,-952172.1081049045,-6788417.35187308
4284.0,396236.69502519397,-938242.7592631738,-6790695.526633236
4286.0,390532.9060669827,-924308.8147579457,-6792940.349839152
4288.0,384827.20446711074,-910370.3428556717,-6795151.810665383
4290.0,379119.61817816267,-896427.4118439667,-6797329.898448538
4292.0,373410.1751615321,-882480.0900312864,-6799474.602687328
4294.0,367698.90338728955,-868528.445746604,-6801585.913042613
4296.0,361985.83083405014,-854572.5473390877,-6803663.819337446
4298.0,356270.98548884154,-840612.4631777769,-6805708.311557115
4300.0,350554.3953469716,-826648.2616512596,-6807719.379849191
4302.0,344836.088411896,-812680.0111673491,-6809697.014523567
4304.0,339116.0926950861,-798707.7801527597,-6811641.206052502
4306.0,333394.43621589633,-784731.637052785,-6813551.945070663
4308.0,327671.14700143214,-770751.6503309727,-6815429.222375163
4310.0,321946.2530864172,-756767.8884688021,-6817273.028925605
4312.0,316219.7825130613,-742780.4199653597,-6819083.3558441205
4314.0,310491.7633309276,-728789.3133370162,-6820860.1944154035
4316.0,304762.2235968002,-714794.6371171022,-6822603.536086754
4318.0,299031.1913745516,-700796.4598555841,-6824313.372468115
4320.0,293298.6947350103,-686794.8501187407,-6825989.695332105
4322.0,287564.7617558276,-672789.876488839,-6827632.4966140585
4324.0,281829.42052134575,-658781.60756381,-6829241.768412056
4326.0,276092.6991224648,-644770.111956924,-6830817.502986966
4328.0,270354.6256565099,-630755.4582964674,-6832359.69276247
4330.0,264615.2282270987,-616737.715225418,-6833868.330325102
4332.0,258874.53494400863,-602716.9514011198,-6835343.408424279
4334.0,253132.57392304405,-588693.2354949599,-6836784.919972329
4336.0,247389.3732859034,-574666.6361920428,-6838192.858044531
4338.0,241644.9611600464,-560637.2221908668,-6839567.215879134
4340.0,235899.36567856127,-546605.0622029988,-6840907.986877394
4342.0,230152.61498003174,-532570.2249527494,-6842215.164603601
4344.0,224404.73720840417,-518532.7791768488,-6843488.742785107
4346.0,218655.76051285464,-504492.7936241215,-6844728.715312354
4348.0,212905.71304765594,-490450.33705516165,-6845935.076238898
4350.0,207154.62297204463,-476405.47824200784,-6847107.819781436
4352.0,201402.51845008798,-462358.28596781846,-6848246.940319835
4354.0,195649.42765055102,-448308.82902654645,-6849352.432397153
4356.0,189895.37874676342,-434257.1762226143,-6850424.290719664
4358.0,184140.39991648644,-420203.3963705888,-6851462.510156877
4360.0,178384.51934177984,-406147.5582948559,-6852467.0857415665
4362.0,172627.76520886875,-392089.73082929535,-6853438.012669787
4364.0,166870.16570801055,-378029.9828169558,-6854375.286300898
4366.0,161111.74903336167,-363968.38310972875,-6855278.9021575805
4368.0,155352.54338284448,-349905.00056802394,-6856148.855925864
4370.0,149592.5769580141,-335839.9040604433,-6856985.143455135
4372.0,143831.8779639251,-321773.1624634557,-6857787.760758163
4374.0,138070.4746089983,-307704.84466107155,-6858556.704011116
4376.0,132308.39510488766,-293635.0195445171,-6859291.969553575
4378.0,126545.6676663468,-279563.75601190876,-6859993.553888551
4380.0,120782.32051109585,-265491.12296792766,-6860661.453682503
4382.0,115018.38185968816,-251417.18932349366,-6861295.665765346
4384.0,109253.87993537694,-237342.02399544,-6861896.187130475
4386.0,103488.84296398197,-223265.6959061872,-6862463.014934768
4388.0,97723.29917375621,-209188.2739834176,-6862996.146498602
4390.0,91957.27679525253,-195109.8271597493,-6863495.579305868
4392.0,86190.80406119027,-181030.42437241026,-6863961.311003977
4394.0,80423.90920632188,-166950.13456291272,-6864393.339403873
4396.0,74656.62046729961,-152869.02667672696,-6864791.662480042
4398.0,68888.96608254197,-138787.16966295562,-6865156.278370521
4400.0,63120.97429210042,-124704.6324740075,-6865487.185376903
4402.0,57352.673337525935,-110621.48406527175,-6865784.38196435
4404.0,51584.09146173553,-96537.79339479176,-6866047.866761595
4406.0,45815.25690887886,-82453.62942293916,-6866277.63856095
4408.0,40046.19792420476,-68369.06111208777,-6866473.69631831
4410.0,34276.94275392778,-54284.157426287464,-6866636.039153158
4412.0,28507.519645094748,-40198.98733093815,-6866764.666348568
4414.0,22737.956845451256,-26113.619792463607,-6866859.577351211
4416.0,16968.28260330821,-12028.123777985365,-6866920.771771353
4418.0,11198.52516740834,2057.4317450034187,-6866948.249382858
4420.0,5428.712786792709,16142.977808964139,-6866942.010123192
4422.0,-341.12628933277483,30228.4454466389,-6866902.054093419
4424.0,-6110.963811730866,44313.7656913767,-6866828.3815581985
4426.0,-11880.771531266477,58398.8695774596,-6866720.992945794
4428.0,-17650.52119904018,72483.68814042893,-6866579.888848059
4430.0,-23420.184566521726,86568.15241741152,-6866405.070020441
4432.0,-29189.73338568354,100652.19344744584,-6866196.537381977
4434.0,-34959.139409134244,114735.74227180827,-6865954.292015289
4436.0,-40728.37439025216,128818.72993433925,-6865678.335166578
4438.0,-46497.41008331882,142901.0874817696,-6865368.66824562
4440.0,-52266.21824365249,156982.74596404657,-6865025.292825757
4442.0,-58034.770627741666,171063.6364346602,-6864648.210643892
4444.0,-63803.03899337861,185143.68995096948,-6864237.423600481
4446.0,-69570.99509979281,199222.83757452844,-6863792.9337595245
4448.0,-75338.61070778452,213301.01037141253,-6863314.743348556
4450.0,-81105.85757985826,227378.1394125447,-6862802.854758634
4452.0,-86872.70748035633,241454.15577402152,-6862257.2705443315
4454.0,-92639.13217559225,255528.99053743953,-6861677.993423724
4456.0,-98405.10343398429,269602.57479022123,-6861065.026278374
4458.0,-104170.59302618896,283674.83962594124,-6860418.372153324
4460.0,-109935.57272523448,297745.7161446525,-6859738.034257079
4462.0,-115700.01430665421,311815.1354532125,-6859024.015961592
4464.0,-121463.8895486202,325883.02866560884,-6858276.320802251
4466.0,-127227.17023207655,339949.32690328616,-6857494.952477859
4468.0,-132989.82814087294,354013.96129547135,-6856679.914850623
4470.0,-138751.83506189805,368076.86297950015,-6855831.211946133
4472.0,-144513.16278521292,382137.9631011429,-6854948.847953343
4474.0,-150273.78310418452,396197.1928149307,-6854032.8272245545
4476.0,-156033.667815619,410254.4832844811,-6853083.154275398
4478.0,-161792.7887198952,424309.7656828243,-6852099.833784809
4480.0,-167551.117621098,438362.971192729,-6851082.870595011
4482.0,-173308.6263271517,452414.0310070282,-6850032.26971149
4484.0,-179065.28664995334,466462.876328945,-6848948.0363029735
4486.0,-184821.07040550618,480509.43837241863,-6847830.1757014105
4488.0,-190575.94941405288,494553.64836243,-6846678.693401942
4490.0,-196329.89550020895,508595.4375353275,-6845493.595062881
4492.0,-202082.880493096,522634.73713915295,-6844274.886505682
4494.0,-207834.87622647497,536671.4784339668,-6843022.573714923
4496.0,-213585.8545388796,550705.592692174,-6841736.662838271
4498.0,-219335.78727374945,564737.0111988499,-6840417.1601864565
4500.0,-225084.64627956337,578765.6652520652,-6839064.072233248
4502.0,-230832.40340997258,592791.4861632119,-6837677.40561542
4504.0,-236579.0305239339,606814.4052573284,-6836257.167132724
4506.0,-242324.499485843,620834.3538734255,-6834803.363747859
4508.0,-248068.7821656675,634851.263364811,-6833316.00258644
4510.0,-253811.85043908024,648865.0650994156,-6831795.090936964
4512.0,-259553.67618759224,662875.6904601178,-6830240.636250781
4514.0,-265294.23129868595,676883.0708450694,-6828652.646142056
4516.0,-271033.4876659483,690887.1376680203,-6827031.128387741
4518.0,-276771.41718920367,704887.8223586442,-6825376.090927535
4520.0,-282507.9917746472,718885.0563628628,-6823687.541863849
4522.0,-288243.1833349776,732878.7711431716,-6821965.489461773
4524.0,-293976.96378953004,746868.8981789643,-6820209.942149036
4526.0,-299709.3050644095,760855.3689668579,-6818420.908515968
4528.0,-305440.17909262335,774838.1150210174,-6816598.397315465
4530.0,-311169.5578142145,788817.0678734807,-6814742.417462945
4532.0,-316897.41317639424,802792.1590744831,-6812852.978036311
4534.0,-322623.7171336751,816763.320192782,-6810930.088275913
4536.0,-328348.4416480037,830730.4828159815,-6808973.757584499
4538.0,-334071.55868889356,844693.5785508568,-6806983.995527181
4540.0,-339793.04023355804,858652.5390236786,-6804960.811831386
4542.0,-345512.8582670429,872607.2958805377,-6802904.2163868155
4544.0,-351230.98478235916,886557.7807876688,-6800814.219245402
4546.0,-356947.3917806158,900503.9254317748,-6798690.830621262
4548.0,-362662.0512711524,914445.6615203517,-6796534.06089065
4550.0,-368374.9352716718,928382.9207820111,-6794343.920591916
4552.0,-374086.01580837276,942315.6349668059,-6792120.420425452
4554.0,-379795.26491608255,956243.735846553,-6789863.571253649
4556.0,-385502.65463838953,970167.1552151574,-6787573.384100846
4558.0,-391208.15702777554,984085.8248889361,-6785249.870153283
4560.0,-396911.7441457485,997999.6767069417,-6782893.0407590475
4562.0,-402613.38806297496,1011908.6425312859,-6780502.907428027
4564.0,-408313.06085941236,1025812.6542474627,-6778079.481831856
4566.0,-414010.7346244415,1039711.6437646726,-6775622.775803863
4568.0,-419706.3814569988,1053605.543016145,-6773132.801339018
4570.0,-425399.9734657091,1067494.2839594616,-6770609.57059388
4572.0,-431091.482769017,1081377.7985768802,-6768053.0958865415
4574.0,-436780.8814953202,1095256.018875657,-6765463.389696573
4576.0,-442468.1417831009,1109128.87688837,-6762840.464664968
4578.0,-448153.23578105844,1122996.304673241,-6760184.333594087
4580.0,-453836.1356482412,1136858.2343144594,-6757495.009447596
4582.0,-459516.8135541788,1150714.5979225044,-6754772.505350416
4584.0,-465195.2416790143,1164565.3276344677,-6752016.834588656
4586.0,-470871.3922136359,1178410.3556143756,-6749228.010609562
4588.0,-476545.2373598093,1192249.6140535118,-6746406.047021447
4590.0,-482216.7493303093,1206083.035170739,-6743550.9575936375
4592.0,-487885.90034905204,1219910.551212822,-6740662.756256412
4594.0,-493552.6626512267,1233732.0944547493,-6737741.457100933
4596.0,-499217.0084834272,1247547.5972000542,-6734787.074379189
4598.0,-504878.9101037844,1261356.9917811383,-6731799.622503927
4600.0,-510538.3397820974,1275160.2105595917,-6728779.116048593
4602.0,-516195.26979996526,1288957.1859265158,-6725725.56974726
4604.0,-521849.6724509192,1302747.8503028438,-6722638.998494568
4606.0,-527501.5200405535,1316532.136139663,-6719519.417345654
4608.0,-533150.7848866578,1330309.9759185347,-6716366.841516087
4610.0,-538797.439319348,1344081.3021518178,-6713181.286381796
4612.0,-544441.4556811977,1357846.0473829873,-6709962.767479004
4614.0,-550082.8063273705,1371604.1441869566,-6706711.300504161
4616.0,-555721.4636257504,1385355.525170398,-6703426.9013138665
4618.0,-561357.3999570737,1399100.1229720633,-6700109.585924805
4620.0,-566990.5877150602,1412837.8702631048,-6696759.370513672
4622.0,-572620.9993065445,1426568.6997473952,-6693376.2714171
4624.0,-578248.607151607,1440292.5441618487,-6689960.305131588
4626.0,-583873.3836837052,1454009.3362767403,-6686511.488313427
4628.0,-589495.3013498047,1467719.0088960263,-6683029.837778625
4630.0,-595114.3326105108,1481421.4948576647,-6679515.37050283
4632.0,-600730.4499401983,1495116.727033934,-6675968.103621256
4634.0,-606343.625827144,1508804.6383317541,-6672388.054428605
4636.0,-611953.8327736564,1522485.1616930054,-6668775.2403789945
4638.0,-617561.043296207,1536158.2300948477,-6665129.67908587
4640.0,-623165.2299255615,1549823.7765500403,-6661451.388321935
4642.0,-628766.3652069098,1563481.7341072606,-6657740.386019064
4644.0,-634364.4216999973,1577132.0358514239,-6653996.69026823
4646.0,-639959.3719792551,1590774.6149040014,-6650220.319319416
4648.0,-645551.1886339311,1604409.4044233398,-6646411.2915815385
4650.0,-651139.8442682201,1618036.3376049793,-6642569.625622363
4652.0,-656725.3115013947,1631655.347681973,-6638695.340168418
4654.0,-662307.5629679353,1645266.3679252034,-6634788.45410492
4656.0,-667886.5713176607,1658869.3316437032,-6630848.986475675
4658.0,-673462.3092158587,1672464.1721849714,-6626876.956483009
4660.0,-679034.749343416,1686050.8229352923,-6622872.383487669
4662.0,-684603.8643969483,1699629.217320052,-6618835.287008742
4664.0,-690169.6270889309,1713199.288804058,-6614765.686723568
4666.0,-695732.0101478288,1726760.970891855,-6610663.60246765
4668.0,-701290.9863182264,1740314.197128043,-6606529.054234566
4670.0,-706846.5283609575,1753858.9010975948,-6602362.062175879
4672.0,-712398.6090532355,1767395.0164261723,-6598162.646601047
4674.0,-717947.2011887833,1780922.4767804437,-6593930.827977331
4676.0,-723492.2775779627,1794441.2158684004,-6589666.626929705
4678.0,-729033.8110479047,1807951.1674396738,-6585370.064240763
4680.0,-734571.7744426386,1821452.2652858512,-6581041.160850625
4682.0,-740106.1406232223,1834944.4432407923,-6576679.937856841
4684.0,-745636.8824678714,1848427.6351809453,-6572286.416514303
4686.0,-751163.9728720888,1861901.7750256632,-6567860.618235144
4688.0,-756687.3847487943,1875366.7967375193,-6563402.564588645
4690.0,-762207.0910284538,1888822.6343226228,-6558912.277301133
4692.0,-767723.0646592088,1902269.2218309343,-6554389.778255891
4694.0,-773235.2786070056,1915706.4933565818,-6549835.089493057
4696.0,-778743.7058557244,1929134.3830381746,-6545248.2332095215
4698.0,-784248.3194073086,1942552.8250591194,-6540629.231758835
4700.0,-789749.0922818937,1955961.7536479344,-6535978.107651099
4702.0,-795245.9975179364,1969361.1030785649,-6531294.883552873
4704.0,-800739.0081723437,1982750.8076706964,-6526579.582287068
4706.0,-806228.0973206016,1996130.80179007,-6521832.226832846
4708.0,-811713.2380569038,2009501.0198487968,-6517052.8403255185
4710.0,-817194.4034942805,2022861.3963056705,-6512241.446056439
4712.0,-822671.5667647275,2036211.8656664826,-6507398.067472898
4714.0,-828144.701019334,2049552.3624843354,-6502522.728178025
4716.0,-833613.7794284121,2062882.8213599552,-6497615.451930674
4718.0,-839078.7751816242,2076203.176942007,-6492676.26264532
4720.0,-844539.6614881126,2089513.3639274049,-6487705.184391955
4722.0,-849996.4115766268,2102813.317061628,-6482702.241395974
4724.0,-855448.9986956521,2116102.971139032,-6477667.45803807
4726.0,-860897.3961135382,2129382.26100316,-6472600.858854126
4728.0,-866341.5771186266,2142651.1215470578,-6467502.468535099
4730.0,-871781.5150193793,2155909.4877135847,-6462372.311926915
4732.0,-877217.1831445065,2169157.2944957255,-6457210.414030355
4734.0,-882648.5548430944,2182394.476936902,-6452016.800000941
4736.0,-888075.6034847334,2195620.970131285,-6446791.495148827
4738.0,-893498.3024596452,2208836.7092241067,-6441534.524938681
4740.0,-898916.6251788114,2222041.6294119703,-6436245.914989574
4742.0,-904330.5450741,2235235.6659431616,-6430925.691074861
4744.0,-909740.0355983942,2248418.754117961,-6425573.879122071
4746.0,-915145.0702257189,2261590.8292889534,-6420190.505212786
4748.0,-920545.6224513684,2274751.826861338,-6414775.595582523
4750.0,-925941.6657920337,2287901.68229324,-6409329.17662062
4752.0,-931333.1737859297,2301040.331096018,-6403851.274870115
4754.0,-936720.1199929226,2314167.7088345787,-6398341.917027625
4756.0,-942102.4779946568,2327283.7511276817,-6392801.12994323
4758.0,-947480.2213946815,2340388.3936482514,-6387228.940620349
4760.0,-952853.3238185784,2353481.572123687,-6381625.376215618
4762.0,-958221.758914088,2366563.222336169,-6375990.4640387725
4764.0,-963585.5003512366,2379633.280122971,-6370324.231552519
4766.0,-968944.5218224627,2392691.681376767,-6364626.706372415
4768.0,-974298.7970427441,2405738.3620459386,-6358897.916266742
4770.0,-979648.299749724,2418773.258134886,-6353137.889156385
4772.0,-984993.0037038375,2431796.305704335,-6347346.653114702
4774.0,-990332.8826884382,2444807.440871644,-6341524.236367397
4776.0,-995667.910509924,2457806.5998111116,-6335670.6672924
4778.0,-1000998.060997864,2470793.718754286,-6329785.9744197335
4780.0,-1006323.308005124,2483768.73399027,-6323870.186431381
4782.0,-1011643.6254079926,2496731.5818660296,-6317923.332161166
4784.0,-1016958.9871063076,2509682.1987866997,-6311945.440594616
4786.0,-1022269.3670235814,2522620.5212158915,-6305936.540868836
4788.0,-1027574.7391071268,2535546.485675998,-6299896.662272372
4790.0,-1032875.077328183,2548460.0287485016,-6293825.834245082
4792.0,-1038170.3556820407,2561361.0870742784,-6287724.086378004
4794.0,-1043460.5481881682,2574249.5973539045,-6281591.448413224
4796.0,-1048745.6288903365,2587125.496347962,-6275427.950243735
4798.0,-1054025.5718567446,2599988.720877344,-6269233.62191331
4800.0,-1059300.3511801444,2612839.207823559,-6263008.493616363
4802.0,-1064569.9409779669,2625676.8941290365,-6256752.595697812
4804.0,-1069834.3153924467,2638501.7167974315,-6250465.9586529415
4806.0,-1075093.4485907461,2651313.612893928,-6244148.61312727
4808.0,-1080347.3147650817,2664112.5195455444,-6237800.589916406
4810.0,-1085595.8881328478,2676898.3739414373,-6231421.919965912
4812.0,-1090839.1429367417,2689671.1133332034,-6225012.6343711605
4814.0,-1096077.0534448882,2702430.6750351842,-6218572.764377202
4816.0,-1101309.593950964,2715176.99642477,-6212102.341378614
4818.0,-1106536.7387743224,2727910.014942702,-6205601.396919367
4820.0,-1111758.4622601178,2740629.668093374,-6199069.962692677
4822.0,-1116974.738779429,2753335.893445137,-6192508.070540864
4824.0,-1122185.5427293847,2766028.6286306,-6185915.752455209
4826.0,-1127390.848533286,2778707.8113469323,-6179293.040575809
4828.0,-1132590.6306407314,2791373.379356165,-6172639.967191429
4830.0,-1137784.8635277408,2804025.2704854934,-6165956.56473936
4832.0,-1142973.5216968784,2816663.422627577,-6159242.865805269
4834.0,-1148156.5796773771,2829287.7737408425,-6152498.903123055
4836.0,-1153334.0120252615,2841898.2618497815,-6145724.709574697
4838.0,-1158505.793323472,2854494.8250452545,-6138920.318190105
4840.0,-1163671.8981819877,2867077.4014847884,-6132085.762146978
4842.0,-1168832.3012379494,2879645.929392878,-6125221.074770642
4844.0,-1173986.9771557834,2892200.3470612853,-6118326.289533911
4846.0,-1179135.9006273246,2904740.5928493384,-6111401.440056926
4848.0,-1184279.0463719384,2917266.6051842333,-6104446.560107006
4850.0,-1189416.389136645,2929778.322561329,-6097461.683598498
4852.0,-1194547.9036962406,2942275.683544451,-6090446.844592618
4854.0,-1199673.5648534219,2954758.626766184,-6083402.077297301
4856.0,-1204793.3474389068,2967227.090928175,-6076327.416067044
4858.0,-1209907.2263115582,2979681.014801429,-6069222.89540275
4860.0,-1215015.1763585054,2992120.3372266083,-6062088.549951571
4862.0,-1220117.172495267,3004544.9971143273,-6054924.414506753
4864.0,-1225213.1896658724,3016954.933445452,-6047730.524007476
4866.0,-1230303.2028429846,3029350.085271396,-6040506.913538696
4868.0,-1235387.1870280213,3041730.3917144183,-6033253.618330986
4870.0,-1240465.1172512774,3054095.791967917,-6025970.673760377
4872.0,-1245536.9685720461,3066446.2252967274,-6018658.115348195
4874.0,-1250602.716078741,3078781.631037419,-6011315.978760902
4876.0,-1255662.334889017,3091101.9485985884,-6003944.299809931
4878.0,-1260715.8001498922,3103407.117461155,-5996543.114451528
4880.0,-1265763.0870378688,3115697.077178659,-5989112.4587865835
4882.0,-1270804.1707590544,3127971.7673775507,-5981652.369060472
4884.0,-1275839.026549283,3140231.1277574915,-5974162.881662885
4886.0,-1280867.6296742358,3152475.098091643,-5966644.0331276655
4888.0,-1285889.9554295624,3164703.618226962,-5959095.860132645
4890.0,-1290905.9791410011,3176916.6280844966,-5951518.399499471
4892.0,-1295915.6761644993,3189114.0676596756,-5943911.688193447
4894.0,-1300919.0218863343,3201295.8770226045,-5936275.763323355
4896.0,-1305915.9917232338,3213461.996318358,-5928610.662141293
4898.0,-1310906.561122496,3225612.3657672703,-5920916.422042506
4900.0,-1315890.7055621087,3237746.9256652305,-5913193.08056521
4902.0,-1320868.4005508714,3249865.6163839716,-5905440.675390428
4904.0,-1325839.6216285133,3261968.3783713635,-5897659.24434181
4906.0,-1330804.344365814,3274055.1521517043,-5889848.82538547
4908.0,-1335762.5443647224,3286125.878326011,-5882009.456629804
4910.0,-1340714.197258477,3298180.4975723093,-5874141.176325323
4912.0,-1345659.278711725,3310218.950645927,-5866244.022864475
4914.0,-1350597.7644206418,3322241.178379781,-5858318.03478147
4916.0,-1355529.6301130492,3334247.121684668,-5850363.250752105
4918.0,-1360454.8515485355,3346236.7215495547,-5842379.709593589
4920.0,-1365373.4045185742,3358209.919041867,-5834367.450264362
4922.0,-1370285.2648466427,3370166.655307777,-5826326.511863918
4924.0,-1375190.4083883408,3382106.871572495,-5818256.933632632
4926.0,-1380088.811031509,3394030.5091405543,-5810158.754951571
4928.0,-1384980.4486963474,3405937.509396102,-5802032.015342323
4930.0,-1389865.2973355341,3417827.8138031852,-5793876.75446681
4932.0,-1394743.3329343428,3429701.363906038,-5785693.012127111
4934.0,-1399614.531510761,3441558.1013293704,-5777480.828265277
4936.0,-1404478.8691156085,3453397.9677786534,-5769240.24296315
4938.0,-1409336.3218326545,3465220.905040405,-5760971.29644218
4940.0,-1414186.8657787354,3477026.854982479,-5752674.029063238
4942.0,-1419030.4771038722,3488815.7595543475,-5744348.481326435
4944.0,-1423867.1319913885,3500587.560787389,-5735994.693870933
4946.0,-1428696.806658027,3512342.2007951722,-5727612.707474763
4948.0,-1433519.4773540671,3524079.621773741,-5719202.563054632
4950.0,-1438335.1203634418,3535799.7660018993,-5710764.301665745
4952.0,-1443143.7120038543,3547502.5758414953,-5702297.964501604
4954.0,-1447945.2286268955,3559187.993737705,-5693803.592893833
4956.0,-1452739.6466181593,3570855.9622193156,-5685281.228311978
4958.0,-1457526.9423973602,3582506.42389901,-5676730.9123633215
4960.0,-1462307.0924184495,3594139.3214736474,-5668152.68679269
4962.0,-1467080.073169731,3605754.5977245485,-5659546.593482265
4964.0,-1471845.8611739774,3617352.1955177756,-5650912.674451386
4966.0,-1476604.432988546,3628932.0578044164,-5642250.97185636
4968.0,-1481355.7652054948,3640494.1276208633,-5633561.527990273
4970.0,-1486099.8344516975,3652038.348089096,-5624844.385282787
4972.0,-1490836.6173889604,3663564.662416964,-5616099.5862999465
4974.0,-1495566.0907141361,3675073.0138984625,-5607327.173743992
4976.0,-1500288.2311592398,3686563.3459140183,-5598527.190453153
4978.0,-1505003.015491564,3698035.601930765,-5589699.679401454
4980.0,-1509710.4205137936,3709489.725502825,-5580844.683698518
4982.0,-1514410.4230641206,3720925.6602715882,-5571962.246589372
4984.0,-1519103.0000163587,3732343.349965991,-5563052.411454239
4986.0,-1523788.1282800583,3743742.738402794,-5554115.221808345
4988.0,-1528465.7848006203,3755123.769486862,-5545150.721301718
4990.0,-1533135.9465594105,3766486.387211438,-5536158.953718983
4992.0,-1537798.5905738743,3777830.535658425,-5527139.962979165
4994.0,-1542453.6938976494,3789156.1589986626,-5518093.793135485
4996.0,-1547101.2336206809,3800463.201492199,-5509020.488375154
4998.0,-1551741.186869334,3811751.6074885735,-5499920.093019176
5000.0,-1556373.5308065081,3823021.3214270887,-5490792.651522135
5002.0,-1560998.2426317504,3834272.287837087,-5481638.208471997
5004.0,-1565615.299581368,3845504.4513382274,-5472456.808589899
5006.0,-1570224.678928542,3856717.7566407574,-5463248.496729948
5008.0,-1574826.35798344,3867912.1485457923,-5454013.317879008
5010.0,-1579420.3140933292,3879087.571945584,-5444751.317156498
5012.0,-1584006.524642689,3890243.9718237985,-5435462.539814179
5014.0,-1588584.9670533226,3901381.2932557883,-5426147.031235946
5016.0,-1593155.6187844705,3912499.4814088657,-5416804.836937621
5018.0,-1597718.457332922,3923598.4815425756,-5407436.002566739
5020.0,-1602273.4602331277,3934678.2390089673,-5398040.573902338
5022.0,-1606820.6050573108,3945738.699252868,-5388618.596854747
5024.0,-1611359.8694155787,3956779.807812153,-5379170.117465378
5026.0,-1615891.2309560357,3967801.510318016,-5369695.181906504
5028.0,-1620414.667364893,3978803.752495244,-5360193.836481051
5030.0,-1624930.1563665813,3989786.4801624836,-5350666.127622384
5032.0,-1629437.6757238607,4000749.6392325135,-5341112.101894091
5034.0,-1633937.203237932,4011693.1757125133,-5331531.805989766
5036.0,-1638428.7167485475,4022617.035704333,-5321925.286732791
5038.0,-1642912.1941341225,4033521.1654047626,-5312292.591076126
5040.0,-1647387.6133118442,4044405.5111058005,-5302633.766102083
5042.0,-1651854.952237783,4055270.0191949215,-5292948.859022112
5044.0,-1656314.1889070028,4066114.6361553445,-5283237.91717658
5046.0,-1660765.30135367,4076939.3085663007,-5273500.988034555
5048.0,-1665208.2676511644,4087743.983103299,-5263738.119193578
5050.0,-1669643.0659121885,4098528.6065383954,-5253949.358379451
5052.0,-1674069.6742888764,4109293.125740457,-5244134.753446009
5054.0,-1678488.070972904,4120037.487675428,-5234294.352374899
5056.0,-1682898.234195598,4130761.6394065972,-5224428.203275358
5058.0,-1687300.1422280443,4141465.5280948607,-5214536.35438399
5060.0,-1691693.7733811976,4152149.100998989,-5204618.854064538
5062.0,-1696079.1060059895,4162812.3054758883,-5194675.750807663
5064.0,-1700456.1184934378,4173455.0889808675,-5184707.093230717
5066.0,-1704824.7892747538,4184077.3990679,-5174712.930077514
5068.0,-1709185.0968214516,4194679.183389887,-5164693.310218106
5070.0,-1713537.0196454548,4205260.38969892,-5154648.282648557
5072.0,-1717880.5362992059,4215820.965846543,-5144577.89649071
5074.0,-1722215.6253757726,4226360.859784017,-5134482.20099196
5076.0,-1726542.2655089563,4236880.019562579,-5124361.245525026
5078.0,-1730860.435373399,4247378.3933337,-5114215.0795877185
5080.0,-1735170.1136846903,4257855.929349352,-5104043.752802709
5082.0,-1739471.279199475,4268312.575962264,-5093847.314917301
5084.0,-1743763.910715559,4278748.281626186,-5083625.815803192
5086.0,-1748047.9870720173,4289162.994896142,-5073379.305456248
5088.0,-1752323.4871492991,4299556.664428693,-5063107.833996264
5090.0,-1756590.389869335,4309929.238982198,-5052811.451666733
5092.0,-1760848.6741956433,4320280.667417066,-5042490.208834609
5094.0,-1765098.3191334344,4330610.898696018,-5032144.155990073
5096.0,-1769339.303729719,4340919.881884345,-5021773.343746298
5098.0,-1773571.6070734118,4351207.56615016,-5011377.822839207
5100.0,-1777795.2082954382,4361473.90076466,-5000957.644127242
5102.0,-1782010.086568838,4371718.835102379,-4990512.8585911235
5104.0,-1786216.2211088724,4381942.318641445,-4980043.51733361
5106.0,-1790413.5911731278,4392144.300963833,-4969549.671579261
5108.0,-1794602.1760616202,4402324.731755623,-4959031.372674195
5110.0,-1798781.955116901,4412483.56080725,-4948488.6720858505
5112.0,-1802952.9077241602,4422620.738013764,-4937921.621402742
5114.0,-1807115.0133113312,4432736.213375076,-4927330.272334224
5116.0,-1811268.2513491947,4442829.936996216,-4916714.67671024
5118.0,-1815412.6013514826,4452901.8590875855,-4906074.886481086
5120.0,-1819548.0428749812,4462951.929965208,-4895410.953717164
5122.0,-1823674.5555196356,4472980.10005098,-4884722.930608736
5124.0,-1827792.1189286518,4482986.319872926,-4874010.869465684
5126.0,-1831900.7127886007,4492970.540065442,-4863274.822717256
5128.0,-1836000.3168295207,4502932.711369555,-4852514.842911827
5130.0,-1840090.9108250209,4512872.784633167,-4841730.98271665
5132.0,-1844172.4745923826,4522790.710811304,-4830923.294917604
